group1,group2,meandiff,p-adj,lower,upper,reject
LR,YE,37.9866,1.0,-53.3617,129.3349,False
LR,YT,46.4687,0.0,22.2984,70.639,True
LR,ZA,47.2529,-0.0,23.6376,70.8682,True
LR,ZM,23.9,1.0,-44.1736,91.9737,False
LR,ZW,44.1802,0.0,21.3696,66.9909,True
LS,LT,17.5952,0.846,-5.4424,40.6328,False
LS,LU,-7.4611,1.0,-30.6251,15.703,False
LS,LV,7.3376,1.0,-16.1307,30.8059,False
LS,LY,18.8412,0.9844,-8.4384,46.1207,False
LS,MA,9.9124,1.0,-13.8846,33.7094,False
LS,MC,43.1229,0.0,18.4165,67.8293,True
LS,MD,0.2171,1.0,-24.6137,25.0479,False
LS,ME,31.8782,0.6667,-7.6165,71.373,False
LS,MF,26.6072,0.0112,1.8267,51.3878,True
LS,MG,7.3612,1.0,-18.6779,33.4004,False
LS,MH,82.5827,-0.0,56.1105,109.055,True
LS,MK,10.2469,1.0,-12.7835,33.2772,False
LS,ML,57.8348,0.0018,7.7295,107.9401,True
LS,MM,3.9882,1.0,-20.4248,28.4013,False
LS,MN,1.2724,1.0,-56.5675,59.1123,False
LS,MP,-43.8799,0.0,-67.8898,-19.8701,True
LS,MQ,40.1338,0.0,16.3274,63.9401,True
LS,MR,13.3168,1.0,-12.7916,39.4251,False
LS,MS,-34.1467,0.0001,-61.4262,-6.8671,True
LS,MT,24.5233,0.0199,1.0969,47.9498,True
LS,MU,7.0181,1.0,-15.9618,29.998,False
LS,MV,11.676,1.0,-12.2646,35.6166,False
LS,MW,-40.2011,0.1372,-82.8828,2.4806,False
LS,MX,10.3412,1.0,-77.0636,97.7461,False
LS,MY,22.5697,0.1026,-0.9496,46.089,False
LS,MZ,-13.0915,1.0,-37.1214,10.9384,False
LS,NA,-3.4149,1.0,-26.8832,20.0534,False
LS,NC,33.3496,0.0,9.3894,57.3098,True
LS,NE,-7.6403,1.0,-32.6793,17.3987,False
LS,NF,163.017,0.0,57.8234,268.2106,True
LS,NG,-0.0005,1.0,-25.631,25.63,False
LS,NI,-1.7317,1.0,-62.8422,59.3788,False
LS,NL,4.1674,1.0,-21.1633,29.4982,False
LS,NO,7.3814,1.0,-15.5143,30.277,False
LS,NP,-8.2875,1.0,-31.6809,15.1059,False
LS,NR,10.5764,1.0,-16.2101,37.3629,False
LS,NU,96.2015,0.0106,6.8191,185.5838,True
LS,NZ,22.2462,0.0946,-0.8207,45.313,False
LS,OM,14.9907,1.0,-20.4973,50.4787,False
LS,PA,-2.5557,1.0,-26.5357,21.4243,False
LS,PE,2.192,1.0,-21.7388,26.1229,False
LS,PF,11.1261,1.0,-19.1141,41.3663,False
LS,PG,7.0047,1.0,-17.4537,31.4631,False
LS,PH,18.9854,0.6985,-4.7375,42.7084,False
LS,PK,55.9063,0.0,20.3373,91.4754,True
LS,PL,13.7084,1.0,-19.0714,46.4882,False
LS,PM,79.4654,0.0001,17.1178,141.813,True
LS,PR,10.3978,1.0,-12.721,33.5166,False
LS,PS,-4.0587,1.0,-29.0578,20.9404,False
LS,PT,11.2494,1.0,-11.5178,34.0167,False
LS,PW,23.1592,0.1878,-1.9746,48.293,False
LS,PY,10.136,1.0,-118.1198,138.3917,False
LS,QA,57.3126,-0.0,34.3751,80.25,True
LS,RE,16.5642,1.0,-43.9577,77.0861,False
LS,RO,23.8716,1.0,-50.3454,98.0887,False
LS,RS,22.9813,0.0443,0.1472,45.8153,True
LS,RW,-27.8731,0.0167,-54.2888,-1.4574,True
LS,SA,56.4746,-0.0,33.1139,79.8352,True
LS,SB,-26.5443,0.0295,-52.3823,-0.7064,True
LS,SC,20.6188,0.4845,-3.783,45.0207,False
LS,SE,13.5692,1.0,-60.6479,87.7862,False
LS,SG,13.1742,1.0,-57.8782,84.2267,False
LS,SH,57.9304,0.9959,-29.4744,145.3352,False
LS,SI,28.2463,1.0,-59.1585,115.6512,False
LS,SJ,36.9803,0.0057,3.4832,70.4775,True
LS,SK,25.9525,0.019,1.2092,50.6958,True
LS,SL,-61.8365,1.0,-167.0301,43.357,False
LS,SM,-12.659,1.0,-37.8342,12.5161,False
LS,SN,26.8986,0.1438,-1.7493,55.5465,False
LS,SO,-8.0405,1.0,-33.2575,17.1765,False
LS,SR,3.7445,1.0,-20.1766,27.6656,False
LS,SS,4.6829,1.0,-76.0025,85.3682,False
LS,ST,-27.5634,1.0,-116.9458,61.8189,False
LS,SV,-5.8221,1.0,-28.867,17.2228,False
LS,SX,-19.6217,0.6912,-44.0915,4.8481,False
LS,SZ,8.8375,1.0,-15.2739,32.9489,False
LS,TC,24.2647,0.1531,-1.6894,50.2188,False
LS,TD,42.8707,0.0,18.0017,67.7397,True
LS,TG,-5.5658,1.0,-74.7362,63.6045,False
LS,TH,29.2832,0.0003,5.42,53.1464,True
LS,TJ,-2.6511,1.0,-26.4388,21.1365,False
LS,TL,-2.5936,1.0,-77.9716,72.7844,False
LS,TM,0.0634,1.0,-25.4747,25.6016,False
LS,TN,25.0405,0.0146,1.4519,48.6291,True
LS,TO,25.0659,1.0,-39.305,89.4367,False
LS,TR,19.2214,0.6988,-4.7985,43.2413,False
LS,TT,23.9833,1.0,-28.4114,76.3779,False
LS,TV,-98.5965,-0.0,-126.8189,-70.3741,True
LS,TZ,16.271,0.9825,-7.1973,39.7393,False
LS,UA,1.3856,1.0,-21.7033,24.4746,False
LS,UG,-0.3699,1.0,-24.2331,23.4934,False
LS,US,21.2862,1.0,-66.1187,108.691,False
LS,UY,35.0638,0.0,12.0189,58.1086,True
LS,UZ,-9.3259,1.0,-49.7342,31.0825,False
LS,VC,3.218,1.0,-20.8524,27.2884,False
LS,VE,-0.6129,1.0,-23.7618,22.536,False
LS,VG,21.5183,0.4408,-3.6708,46.7074,False
LS,VI,15.0574,0.9996,-9.0746,39.1895,False
LS,VN,34.0635,0.0,10.1811,57.9459,True
LS,VU,-41.2453,0.0005,-75.3973,-7.0933,True
LS,WF,-52.9501,0.0,-80.5087,-25.3916,True
LS,WS,12.9166,1.0,-11.6109,37.4441,False
LS,YE,0.7867,1.0,-90.7216,92.295,False
LS,YT,9.2688,1.0,-15.4993,34.0369,False
LS,ZA,10.053,1.0,-14.1738,34.2797,False
LS,ZM,-13.2999,1.0,-81.5881,54.9883,False
LS,ZW,6.9803,1.0,-16.4628,30.4234,False
LT,LU,-25.0563,0.0018,-46.7658,-3.3467,True
LT,LV,-10.2576,1.0,-32.2915,11.7763,False
LT,LY,1.246,1.0,-24.8098,27.3018,False
LT,MA,-7.6828,1.0,-30.0665,14.7009,False
LT,MC,25.5277,0.0073,2.1795,48.8759,True
LT,MD,-17.3781,0.9139,-40.8579,6.1017,False
LT,ME,14.2831,1.0,-24.3766,52.9427,False
LT,MF,9.0121,1.0,-14.4146,32.4387,False
LT,MG,-10.2339,1.0,-34.9881,14.5202,False
LT,MH,64.9875,-0.0,39.7782,90.1969,True
LT,MK,-7.3483,1.0,-28.9151,14.2185,False
LT,ML,40.2396,0.6353,-9.2101,89.6893,False
LT,MM,-13.607,1.0,-36.6445,9.4306,False
LT,MN,-16.3228,1.0,-73.5957,40.9502,False
LT,MP,-61.4751,-0.0,-84.085,-38.8653,True
LT,MQ,22.5386,0.0443,0.1449,44.9322,True
LT,MR,-4.2784,1.0,-29.1054,20.5485,False
LT,MS,-51.7418,0.0,-77.7977,-25.686,True
LT,MT,6.9282,1.0,-15.0612,28.9175,False
LT,MU,-10.5771,1.0,-32.0901,10.9359,False
LT,MV,-5.9192,1.0,-28.4555,16.6171,False
LT,MW,-57.7963,0.0,-99.7065,-15.8862,True
LT,MX,-7.254,1.0,-94.2846,79.7767,False
LT,MY,4.9745,1.0,-17.1137,27.0627,False
LT,MZ,-30.6867,0.0,-53.3178,-8.0555,True
LT,NA,-21.0101,0.1136,-43.044,1.0238,False
LT,NC,15.7544,0.9785,-6.8028,38.3116,False
LT,NE,-25.2355,0.0136,-48.9353,-1.5356,True
LT,NF,145.4218,0.0,40.5389,250.3047,True
LT,NG,-17.5957,0.9476,-41.9196,6.7283,False
LT,NI,-19.3269,1.0,-79.901,41.2473,False
LT,NL,-13.4278,1.0,-37.4357,10.5802,False
LT,NO,-10.2138,1.0,-31.6368,11.2091,False
LT,NP,-25.8827,0.001,-47.8368,-3.9285,True
LT,NR,-7.0188,1.0,-32.558,18.5204,False
LT,NU,78.6063,0.3169,-10.4102,167.6228,False
LT,NZ,4.651,1.0,-16.9548,26.2568,False
LT,OM,-2.6045,1.0,-37.1607,31.9517,False
LT,PA,-20.1509,0.281,-42.729,2.4273,False
LT,PE,-15.4032,0.9884,-37.9291,7.1227,False
LT,PF,-6.4691,1.0,-35.6102,22.6719,False
LT,PG,-10.5905,1.0,-33.6761,12.4951,False
LT,PH,1.3902,1.0,-20.9147,23.6952,False
LT,PK,38.3112,0.0055,3.6717,72.9506,True
LT,PL,-3.8868,1.0,-35.6554,27.8819,False
LT,PM,61.8702,0.0493,0.0482,123.6922,True
LT,PR,-7.1974,1.0,-28.8587,14.4638,False
LT,PS,-21.6539,0.2054,-45.3116,2.0038,False
LT,PT,-6.3458,1.0,-27.6314,14.9399,False
LT,PW,5.564,1.0,-18.236,29.364,False
LT,PY,-7.4592,1.0,-135.4603,120.5418,False
LT,QA,39.7174,0.0,18.2497,61.185,True
LT,RE,-1.031,1.0,-61.0113,58.9493,False
LT,RO,6.2764,1.0,-67.4996,80.0525,False
LT,RS,5.3861,1.0,-15.971,26.7432,False
LT,RW,-45.4683,0.0,-70.6183,-20.3183,True
LT,SA,38.8794,0.0,16.9601,60.7986,True
LT,SB,-44.1395,0.0,-68.682,-19.5971,True
LT,SC,3.0237,1.0,-20.002,26.0493,False
LT,SE,-4.026,1.0,-77.8021,69.75,False
LT,SG,-4.421,1.0,-75.0126,66.1707,False
LT,SH,40.3352,1.0,-46.6955,127.3659,False
LT,SI,10.6511,1.0,-76.3795,97.6818,False
LT,SJ,19.3851,1.0,-13.1231,51.8934,False
LT,SK,8.3574,1.0,-15.0299,31.7446,False
LT,SL,-79.4317,0.8669,-184.3146,25.4512,False
LT,SM,-30.2542,0.0001,-54.0979,-6.4105,True
LT,SN,9.3034,1.0,-18.1818,36.7885,False
LT,SO,-25.6357,0.0114,-49.5236,-1.7479,True
LT,SR,-13.8507,0.9998,-36.3662,8.6649,False
LT,SS,-12.9123,1.0,-93.1922,67.3675,False
LT,ST,-45.1586,1.0,-134.1751,43.8579,False
LT,SV,-23.4173,0.0088,-44.9996,-1.8349,True
LT,SX,-37.2169,0.0,-60.3146,-14.1192,True
LT,SZ,-8.7577,1.0,-31.4753,13.96,False
LT,TC,6.6695,1.0,-17.9952,31.3342,False
LT,TD,25.2755,0.011,1.7553,48.7957,True
LT,TG,-23.161,1.0,-91.858,45.5359,False
LT,TH,11.688,1.0,-10.7661,34.1421,False
LT,TJ,-20.2463,0.2379,-42.6201,2.1274,False
LT,TL,-20.1888,1.0,-95.1327,54.755,False
LT,TM,-17.5317,0.9472,-41.7584,6.6949,False
LT,TN,7.4453,1.0,-14.7167,29.6074,False
LT,TO,7.4707,1.0,-56.3912,71.3325,False
LT,TR,1.6262,1.0,-20.9943,24.2467,False
LT,TT,6.3881,1.0,-45.38,58.1561,False
LT,TV,-116.1917,-0.0,-143.2331,-89.1503,True
LT,TZ,-1.3242,1.0,-23.3581,20.7098,False
LT,UA,-16.2096,0.8901,-37.839,5.4199,False
LT,UG,-17.965,0.6995,-40.4191,4.489,False
LT,US,3.691,1.0,-83.3397,90.7216,False
LT,UY,17.4686,0.6561,-4.1138,39.0509,False
LT,UZ,-26.9211,0.9903,-66.5136,12.6715,False
LT,VC,-14.3772,0.9993,-37.0513,8.297,False
LT,VE,-18.2081,0.5114,-39.9015,3.4853,False
LT,VG,3.9231,1.0,-19.9352,27.7815,False
LT,VI,-2.5378,1.0,-25.2773,20.2018,False
LT,VN,16.4683,0.9302,-6.0062,38.9427,False
LT,VU,-58.8405,0.0,-92.0232,-25.6577,True
LT,WF,-70.5453,-0.0,-96.8931,-44.1976,True
LT,WS,-4.6786,1.0,-27.8375,18.4802,False
LT,YE,-16.8085,1.0,-107.9595,74.3424,False
LT,YT,-8.3264,1.0,-31.7399,15.0871,False
LT,ZA,-7.5422,1.0,-30.3823,15.2978,False
LT,ZM,-30.8951,1.0,-98.7037,36.9136,False
LT,ZW,-10.6149,1.0,-32.622,11.3922,False
LU,LV,14.7986,0.9947,-7.3675,36.9648,False
LU,LY,26.3022,0.0454,0.1345,52.47,True
LU,MA,17.3735,0.818,-5.1404,39.8873,False
LU,MC,50.584,-0.0,27.1109,74.057,True
LU,MD,7.6781,1.0,-15.9258,31.2821,False
LU,ME,39.3393,0.0371,0.6041,78.0745,True
LU,MF,34.0683,0.0,10.5173,57.6194,True
LU,MG,14.8223,1.0,-10.0496,39.6942,False
LU,MH,90.0438,-0.0,64.7188,115.3688,True
LU,MK,17.7079,0.6247,-3.994,39.4098,False
LU,ML,65.2959,0.0,15.7871,114.8046,True
LU,MM,11.4493,1.0,-11.7148,34.6133,False
LU,MN,8.7335,1.0,-48.5905,66.0574,False
LU,MP,-36.4189,0.0,-59.1576,-13.6801,True
LU,MQ,47.5948,-0.0,25.0711,70.1186,True
LU,MR,20.7778,0.5422,-4.1665,45.7222,False
LU,MS,-26.6856,0.0342,-52.8533,-0.5179,True
LU,MT,31.9844,0.0,9.8626,54.1062,True
LU,MU,14.4792,0.9943,-7.1693,36.1276,False
LU,MV,19.1371,0.4875,-3.5285,41.8027,False
LU,MW,-32.7401,0.7864,-74.7199,9.2398,False
LU,MX,17.8023,1.0,-69.2619,104.8665,False
LU,MY,30.0307,0.0,7.8106,52.2509,True
LU,MZ,-5.6304,1.0,-28.3903,17.1295,False
LU,NA,4.0462,1.0,-18.12,26.2123,False
LU,NC,40.8107,0.0,18.1243,63.497,True
LU,NE,-0.1792,1.0,-24.002,23.6436,False
LU,NF,170.478,0.0,65.5673,275.3888,True
LU,NG,7.4606,1.0,-16.9832,31.9043,False
LU,NI,5.7294,1.0,-54.893,66.3517,False
LU,NL,11.6285,1.0,-12.5008,35.7578,False
LU,NO,14.8424,0.9858,-6.7165,36.4014,False
LU,NP,-0.8264,1.0,-22.9132,21.2604,False
LU,NR,18.0375,0.9742,-7.6159,43.6908,False
LU,NU,103.6625,0.0014,14.6132,192.7119,True
LU,NZ,29.7072,0.0,7.9666,51.4479,True
LU,OM,22.4518,0.9982,-12.1889,57.0924,False
LU,PA,4.9054,1.0,-17.8018,27.6126,False
LU,PE,9.6531,1.0,-13.0022,32.3084,False
LU,PF,18.5871,0.9992,-10.654,47.8283,False
LU,PG,14.4657,0.9996,-8.7461,37.6776,False
LU,PH,26.4465,0.001,4.0109,48.882,True
LU,PK,63.3674,0.0,28.6437,98.0911,True
LU,PL,21.1695,0.9955,-10.691,53.03,False
LU,PM,86.9265,0.0,25.0572,148.7957,True
LU,PR,17.8588,0.6083,-3.9369,39.6546,False
LU,PS,3.4024,1.0,-20.3785,27.1832,False
LU,PT,18.7105,0.3562,-2.712,40.133,False
LU,PW,30.6203,0.0001,6.6978,54.5427,True
LU,PY,17.597,1.0,-110.4268,145.6209,False
LU,QA,64.7736,-0.0,43.1703,86.377,True
LU,RE,24.0253,1.0,-36.0037,84.0542,False
LU,RO,31.3327,1.0,-42.4829,105.1483,False
LU,RS,30.4423,0.0,8.9488,51.9359,True
LU,RW,-20.412,0.6632,-45.6779,4.8539,False
LU,SA,63.9356,-0.0,41.8835,85.9878,True
LU,SB,-19.0833,0.81,-43.7445,5.5779,False
LU,SC,28.0799,0.0004,4.9277,51.2321,True
LU,SE,21.0302,1.0,-52.7854,94.8459,False
LU,SG,20.6353,1.0,-49.9978,91.2683,False
LU,SH,65.3915,0.8855,-21.6728,152.4557,False
LU,SI,35.7074,1.0,-51.3569,122.7716,False
LU,SJ,44.4414,0.0,11.8433,77.0395,True
LU,SK,33.4136,0.0,9.9018,56.9255,True
LU,SL,-54.3755,1.0,-159.2862,50.5353,False
LU,SM,-5.198,1.0,-29.1639,18.7679,False
LU,SN,34.3596,0.0002,6.7683,61.9509,True
LU,SO,-0.5795,1.0,-24.5893,23.4304,False
LU,SR,11.2056,1.0,-11.4394,33.8505,False
LU,SS,12.1439,1.0,-68.1724,92.4602,False
LU,ST,-20.1024,1.0,-109.1517,68.9469,False
LU,SV,1.639,1.0,-20.0784,23.3563,False
LU,SX,-12.1606,1.0,-35.3845,11.0632,False
LU,SZ,16.2986,0.9625,-6.5473,39.1445,False
LU,TC,31.7258,0.0001,6.9429,56.5087,True
LU,TD,50.3318,-0.0,26.6877,73.9758,True
LU,TG,1.8952,1.0,-66.8442,70.6347,False
LU,TH,36.7443,0.0,14.1604,59.3281,True
LU,TJ,4.8099,1.0,-17.694,27.3139,False
LU,TL,4.8674,1.0,-70.1154,79.8502,False
LU,TM,7.5245,1.0,-16.8225,31.8715,False
LU,TN,32.5016,0.0,10.2081,54.7951,True
LU,TO,32.5269,1.0,-31.3807,96.4345,False
LU,TR,26.6825,0.0011,3.9332,49.4318,True
LU,TT,31.4443,0.9999,-20.3802,83.2688,False
LU,TV,-91.1354,-0.0,-118.2847,-63.9862,True
LU,TZ,23.7321,0.012,1.566,45.8982,True
LU,UA,8.8467,1.0,-12.9174,30.6108,False
LU,UG,7.0912,1.0,-15.4926,29.675,False
LU,US,28.7472,1.0,-58.317,115.8115,False
LU,UY,42.5248,0.0,20.8075,64.2421,True
LU,UZ,-1.8648,1.0,-41.5311,37.8015,False
LU,VC,10.6791,1.0,-12.1236,33.4817,False
LU,VE,6.8482,1.0,-14.9795,28.6758,False
LU,VG,28.9794,0.0005,4.9988,52.9599,True
LU,VI,22.5185,0.0662,-0.3492,45.3862,False
LU,VN,41.5245,0.0,18.9205,64.1286,True
LU,VU,-33.7842,0.0373,-67.0549,-0.5136,True
LU,WF,-45.4891,0.0,-71.9475,-19.0307,True
LU,WS,20.3776,0.3489,-2.907,43.6623,False
LU,YE,8.2477,1.0,-82.9353,99.4308,False
LU,YT,16.7298,0.9658,-6.8081,40.2678,False
LU,ZA,17.514,0.8501,-5.4536,40.4816,False
LU,ZM,-5.8388,1.0,-73.6905,62.0129,False
LU,ZW,14.4413,0.9977,-7.6981,36.5808,False
LV,LY,11.5036,1.0,-14.9338,37.941,False
LV,MA,2.5748,1.0,-20.2519,25.4016,False
LV,MC,35.7853,0.0,12.012,59.5587,True
LV,MD,-7.1205,1.0,-31.0231,16.7821,False
LV,ME,24.5407,0.9994,-14.3772,63.4586,False
LV,MF,19.2697,0.663,-4.5807,43.12,False
LV,MG,0.0237,1.0,-25.1318,25.1792,False
LV,MH,75.2451,-0.0,49.6416,100.8487,True
LV,MK,2.9093,1.0,-19.117,24.9356,False
LV,ML,50.4972,0.0361,0.8454,100.149,True
LV,MM,-3.3494,1.0,-26.8177,20.119,False
LV,MN,-6.0652,1.0,-63.5127,51.3824,False
LV,MP,-51.2175,-0.0,-74.2661,-28.1689,True
LV,MQ,32.7962,0.0,9.9597,55.6327,True
LV,MR,5.9792,1.0,-19.248,31.2064,False
LV,MS,-41.4842,0.0,-67.9217,-15.0468,True
LV,MT,17.1858,0.8389,-5.2544,39.626,False
LV,MU,-0.3195,1.0,-22.2931,21.6542,False
LV,MV,4.3384,1.0,-18.638,27.3149,False
LV,MW,-47.5387,0.0033,-89.6872,-5.3902,True
LV,MX,3.0037,1.0,-84.142,90.1493,False
LV,MY,15.2321,0.992,-7.305,37.7692,False
LV,MZ,-20.4291,0.3072,-43.4985,2.6404,False
LV,NA,-10.7525,1.0,-33.2363,11.7314,False
LV,NC,26.012,0.0031,3.0151,49.0089,True
LV,NE,-14.9779,0.9997,-39.0966,9.1409,False
LV,NF,155.6794,0.0,50.7011,260.6577,True
LV,NG,-7.3381,1.0,-32.0703,17.3942,False
LV,NI,-9.0693,1.0,-69.8085,51.67,False
LV,NL,-3.1701,1.0,-27.5917,21.2514,False
LV,NO,0.0438,1.0,-21.8417,21.9293,False
LV,NP,-15.625,0.9794,-38.0307,6.7806,False
LV,NR,3.2388,1.0,-22.6896,29.1672,False
LV,NU,88.8639,0.0529,-0.265,177.9929,False
LV,NZ,14.9086,0.9921,-7.1559,36.9731,False
LV,OM,7.6531,1.0,-27.1917,42.498,False
LV,PA,-9.8933,1.0,-32.9108,13.1242,False
LV,PE,-5.1456,1.0,-28.1118,17.8207,False
LV,PF,3.7885,1.0,-25.6943,33.2713,False
LV,PG,-0.3329,1.0,-23.8484,23.1825,False
LV,PH,11.6478,1.0,-11.1017,34.3974,False
LV,PK,48.5688,0.0,13.6414,83.4961,True
LV,PL,6.3708,1.0,-25.7115,38.4532,False
LV,PM,72.1278,0.0014,10.144,134.1116,True
LV,PR,3.0602,1.0,-19.0586,25.179,False
LV,PS,-11.3963,1.0,-35.4736,12.681,False
LV,PT,3.9118,1.0,-17.8393,25.663,False
LV,PW,15.8216,0.9975,-8.3955,40.0388,False
LV,PY,2.7984,1.0,-125.2809,130.8777,False
LV,QA,49.975,-0.0,28.0457,71.9042,True
LV,RE,9.2266,1.0,-50.9204,69.3737,False
LV,RO,16.5341,1.0,-57.3776,90.4457,False
LV,RS,15.6437,0.9577,-6.1774,37.4648,False
LV,RW,-35.2107,0.0,-60.7558,-9.6655,True
LV,SA,49.137,-0.0,26.7654,71.5085,True
LV,SB,-33.8819,0.0,-58.8291,-8.9347,True
LV,SC,13.2813,1.0,-10.1753,36.7379,False
LV,SE,6.2316,1.0,-67.6801,80.1433,False
LV,SG,5.8366,1.0,-64.8968,76.57,False
LV,SH,50.5928,1.0,-36.5529,137.7385,False
LV,SI,20.9088,1.0,-66.2369,108.0544,False
LV,SJ,29.6428,0.2431,-3.1722,62.4577,False
LV,SK,18.615,0.7789,-5.1967,42.4266,False
LV,SL,-69.1741,0.9966,-174.1525,35.8042,False
LV,SM,-19.9966,0.5846,-44.2567,4.2635,False
LV,SN,19.561,0.9749,-8.2862,47.4082,False
LV,SO,-15.3781,0.9993,-39.6816,8.9254,False
LV,SR,-3.5931,1.0,-26.5492,19.363,False
LV,SS,-2.6547,1.0,-83.0593,77.7498,False
LV,ST,-34.901,1.0,-124.03,54.2279,False
LV,SV,-13.1597,1.0,-35.2012,8.8819,False
LV,SX,-26.9593,0.0022,-50.4866,-3.4319,True
LV,SZ,1.4999,1.0,-21.6544,24.6543,False
LV,TC,16.9271,0.9922,-8.1404,41.9946,False
LV,TD,35.5331,0.0,11.5909,59.4753,True
LV,TG,-12.9034,1.0,-81.746,55.9392,False
LV,TH,21.9456,0.1046,-0.9501,44.8414,False
LV,TJ,-9.9887,1.0,-32.8057,12.8283,False
LV,TL,-9.9312,1.0,-85.0086,65.1461,False
LV,TM,-7.2741,1.0,-31.9107,17.3625,False
LV,TN,17.7029,0.7738,-4.9065,40.3124,False
LV,TO,17.7283,1.0,-46.2902,81.7468,False
LV,TR,11.8838,1.0,-11.1752,34.9429,False
LV,TT,16.6457,1.0,-35.3155,68.6069,False
LV,TV,-105.9341,-0.0,-133.3433,-78.5248,True
LV,TZ,8.9335,1.0,-13.5504,31.4174,False
LV,UA,-5.9519,1.0,-28.0396,16.1357,False
LV,UG,-7.7074,1.0,-30.6032,15.1884,False
LV,US,13.9486,1.0,-73.1971,101.0943,False
LV,UY,27.7262,0.0001,5.6846,49.7677,True
LV,UZ,-16.6634,1.0,-56.5081,23.1813,False
LV,VC,-4.1196,1.0,-27.2312,18.9921,False
LV,VE,-7.9505,1.0,-30.1008,14.1998,False
LV,VG,14.1807,1.0,-10.0938,38.4553,False
LV,VI,7.7199,1.0,-15.456,30.8957,False
LV,VN,26.7259,0.0013,3.8101,49.6417,True
LV,VU,-48.5829,0.0,-82.0661,-15.0997,True
LV,WF,-60.2877,-0.0,-87.0129,-33.5625,True
LV,WS,5.579,1.0,-18.0084,29.1663,False
LV,YE,-6.5509,1.0,-97.8117,84.7099,False
LV,YT,1.9312,1.0,-21.9062,25.7686,False
LV,ZA,2.7154,1.0,-20.559,25.9898,False
LV,ZM,-20.6375,1.0,-88.5936,47.3187,False
LV,ZW,-0.3573,1.0,-22.8149,22.1003,False
LY,MA,-8.9288,1.0,-35.6584,17.8008,False
LY,MC,24.2817,0.3226,-3.2607,51.8241,False
LY,MD,-18.6241,0.9929,-46.2782,9.0299,False
LY,ME,13.0371,1.0,-28.2911,54.3652,False
LY,MF,7.7661,1.0,-19.8428,35.375,False
LY,MG,-11.4799,1.0,-40.2238,17.264,False
LY,MH,63.7415,-0.0,34.6047,92.8784,True
LY,MK,-8.5943,1.0,-34.6437,17.4551,False
LY,ML,38.9936,0.8703,-12.5691,90.5563,False
LY,MM,-14.853,1.0,-42.1325,12.4266,False
LY,MN,-17.5688,1.0,-76.6757,41.5382,False
LY,MP,-62.7211,-0.0,-89.6404,-35.8018,True
LY,MQ,21.2926,0.7164,-5.4454,48.0306,False
LY,MR,-5.5244,1.0,-34.331,23.2822,False
LY,MS,-52.9878,0.0,-82.8601,-23.1156,True
LY,MT,5.6822,1.0,-20.7181,32.0824,False
LY,MU,-11.8231,1.0,-37.828,14.1818,False
LY,MV,-7.1652,1.0,-34.0227,19.6924,False
LY,MW,-59.0423,0.0,-103.4259,-14.6587,True
LY,MX,-8.5,1.0,-96.7484,79.7485,False
LY,MY,3.7285,1.0,-22.7542,30.2112,False
LY,MZ,-31.9327,0.0008,-58.8699,-4.9955,True
LY,NA,-22.2561,0.4994,-48.6935,4.1814,False
LY,NC,14.5084,1.0,-12.3667,41.3835,False
LY,NE,-26.4815,0.1181,-54.3226,1.3596,False
LY,NF,144.1758,0.0,38.2803,250.0713,True
LY,NG,-18.8417,0.9956,-47.2159,9.5326,False
LY,NI,-20.5729,1.0,-82.884,41.7382,False
LY,NL,-14.6738,1.0,-42.7776,13.4301,False
LY,NO,-11.4598,1.0,-37.3902,14.4706,False
LY,NP,-27.1287,0.0287,-53.4996,-0.7577,True
LY,NR,-8.2648,1.0,-37.6875,21.1579,False
LY,NU,77.3603,0.4256,-12.8471,167.5677,False
LY,NZ,3.405,1.0,-22.6767,29.4867,False
LY,OM,-3.8505,1.0,-41.3681,33.6672,False
LY,PA,-21.3969,0.7195,-48.2896,5.4958,False
LY,PE,-16.6492,0.9997,-43.498,10.1997,False
LY,PF,-7.7151,1.0,-40.3134,24.8831,False
LY,PG,-11.8365,1.0,-39.1567,15.4836,False
LY,PH,0.1442,1.0,-26.5195,26.808,False
LY,PK,37.0652,0.0648,-0.5292,74.6595,False
LY,PL,-5.1328,1.0,-40.0998,29.8342,False
LY,PM,60.6242,0.1121,-2.9006,124.149,False
LY,PR,-8.4434,1.0,-34.5711,17.6842,False
LY,PS,-22.8999,0.5879,-50.7051,4.9053,False
LY,PT,-7.5918,1.0,-33.4089,18.2253,False
LY,PW,4.318,1.0,-23.6084,32.2444,False
LY,PY,-8.7052,1.0,-137.5373,120.1269,False
LY,QA,38.4714,0.0,12.504,64.4387,True
LY,RE,-2.277,1.0,-64.0109,59.4569,False
LY,RO,5.0304,1.0,-70.1782,80.2391,False
LY,RS,4.1401,1.0,-21.736,30.0162,False
LY,RW,-46.7143,0.0,-75.7998,-17.6288,True
LY,SA,37.6334,0.0,11.2914,63.9753,True
LY,SB,-45.3855,0.0,-73.9473,-16.8237,True
LY,SC,1.7777,1.0,-25.4918,29.0471,False
LY,SE,-5.272,1.0,-80.4807,69.9367,False
LY,SG,-5.667,1.0,-77.7546,66.4207,False
LY,SH,39.0892,1.0,-49.1592,127.3376,False
LY,SI,9.4051,1.0,-78.8433,97.6535,False
LY,SJ,18.1391,1.0,-17.5012,53.7795,False
LY,SK,7.1114,1.0,-20.4641,34.6868,False
LY,SL,-80.6777,0.8524,-186.5733,25.2178,False
LY,SM,-31.5002,0.0034,-59.4639,-3.5366,True
